sale_id,company_id,test_id,product_id,revenue
3072,2,29,26,57633.83
3073,10,11,7,50084.59
3074,6,2,2,64873.19
3075,9,23,23,17151.07
3076,4,26,28,3965.82
3077,10,15,16,1496.52
3078,14,15,16,4269.55
3079,10,29,26,42517.47
3080,2,22,22,3353.37
3081,4,27,24,30181.45
3082,1,2,2,35281.63
3083,4,28,25,37529.66
3084,7,21,30,11741.63
3085,6,27,24,5395.76
3086,2,6,9,22223.07
3087,4,27,24,4361.41
3088,14,11,7,15441.83
3089,15,1,3,37962.18
3090,5,24,20,31857.54
3091,8,27,24,1597.31
3092,15,7,10,1880.84
3093,12,23,23,21786.27
3094,12,10,13,1836.0
3095,3,28,25,38085.5
3096,12,12,8,10483.08
3097,8,16,17,5691.5
3098,5,25,21,45916.97
3099,2,28,25,22681.01
3100,8,16,17,14501.31
3101,1,6,9,44252.14
3102,3,11,7,35234.37
3103,15,17,18,24575.35
3104,14,26,28,94.11
3105,3,10,13,4097.91
3106,7,22,22,3796.47
3107,8,24,20,33473.29
3108,9,22,22,17502.86
3109,2,11,7,14655.64
3110,4,27,24,5399.96
3111,1,18,19,10641.72
3112,12,13,14,79473.83
3113,7,11,7,26382.05
3114,8,15,16,3418.29
3115,14,14,15,67173.82
3116,9,9,12,41880.06
3117,5,10,13,8180.86
3118,10,23,23,54732.0
3119,2,10,13,3407.49
3120,7,18,19,7623.1
3121,4,22,22,41473.49
3122,7,8,11,10458.68
3123,4,17,18,1603.88
3124,10,26,28,2224.25
3125,1,11,7,29174.24
3126,10,1,3,17210.56
3127,12,26,28,768.77
3128,14,26,28,1492.45
3129,15,2,4,39206.4
3130,5,25,21,50057.62
3131,14,20,29,5330.74
3132,10,30,27,42627.81
3133,11,22,22,22463.55
3134,12,21,30,49886.61
3135,8,10,13,815.04
3136,7,2,5,467.07
3137,1,8,11,10761.96
3138,11,12,8,9863.66
3139,6,12,8,9743.23
3140,4,9,12,5470.24
3141,12,15,16,3439.41
3142,4,1,3,33973.7
3143,10,21,30,43368.93
3144,9,13,14,76365.46
3145,14,18,19,13140.83
3146,2,12,8,20890.59
3147,10,23,23,39874.02
3148,10,11,7,40191.18
3149,9,25,21,71004.77
3150,7,22,22,9548.59
3151,15,10,13,180.21
3152,12,21,30,23019.1
3153,14,23,23,64827.27
3154,14,10,13,5266.09
3155,14,8,11,4281.16
3156,8,9,12,31155.44
3157,7,17,18,9281.6
3158,2,21,30,49618.96
3159,12,7,10,9186.69
3160,4,17,18,22785.03
3161,8,13,14,65782.83
3162,4,21,30,22940.86
3163,8,2,4,54305.63
3164,6,26,28,3646.51
3165,4,9,12,15222.97
3166,12,2,4,14404.89
3167,5,17,18,20063.93
3168,13,2,2,55024.04
3169,5,14,15,75321.67
3170,6,27,24,5185.89
3171,2,11,7,27683.55
3172,6,8,11,688.59
3173,14,25,21,48453.61
3174,8,3,6,37903.68
3175,15,7,10,4283.54
3176,8,16,17,53760.43
3177,14,2,4,76813.67
3178,1,15,16,4041.45
3179,11,14,15,51217.44
3180,15,7,10,3727.9
3181,8,29,26,58067.93
3182,11,16,17,61518.23
3183,7,28,25,36090.55
3184,6,2,2,47483.22
3185,14,23,23,7081.18
3186,3,26,28,3791.34
3187,6,14,15,15716.77
3188,10,12,8,1478.91
3189,4,25,21,6013.26
3190,1,7,10,8209.44
3191,10,1,3,45260.22
3192,6,16,17,52124.94
3193,3,21,30,67697.26
3194,5,12,8,10654.69
3195,5,15,16,3784.43
3196,6,25,21,34567.35
3197,13,30,27,52339.35
3198,5,27,24,26206.01
3199,3,2,5,3570.11
3200,4,11,7,37771.64
3201,10,14,15,24326.61
3202,13,28,25,32006.0
3203,5,1,3,16986.04
3204,2,15,16,461.11
3205,13,16,17,45347.06
3206,12,15,16,3209.37
3207,1,23,23,63653.4
3208,2,16,17,24902.67
3209,12,17,18,5325.83
3210,8,16,17,47915.94
3211,3,12,8,7102.57
3212,1,7,10,8373.94
3213,13,20,29,986.98
3214,3,1,3,8234.99
3215,6,3,6,3695.67
3216,12,14,15,66832.38
3217,11,13,14,27133.39
3218,7,16,17,22033.67
3219,4,7,10,8599.66
3220,1,18,19,9016.86
3221,12,2,2,17126.54
3222,2,7,10,211.26
3223,15,30,27,31281.91
3224,4,2,4,60699.77
3225,10,28,25,53293.14
3226,9,1,3,49303.05
3227,9,26,28,2702.72
3228,8,12,8,27499.63
3229,6,22,22,28997.04
3230,11,30,27,17359.15
3231,9,28,25,44616.82
3232,4,11,7,7006.6
3233,4,13,14,29574.34
3234,3,25,21,5515.74
3235,10,18,19,4917.82
3236,7,29,26,4503.4
3237,8,14,15,38708.44
3238,13,24,20,24234.72
3239,12,16,17,29050.11
3240,3,12,8,11727.78
3241,1,6,9,16549.36
3242,3,12,8,8316.14
3243,2,23,23,28363.15
3244,4,15,16,3606.0
3245,6,15,16,106.49
3246,10,1,1,15369.94
3247,8,9,12,59119.21
3248,8,22,22,24914.05
3249,5,6,9,45185.18
3250,7,28,25,36959.67
3251,12,9,12,55474.3
3252,14,28,25,12756.72
3253,3,26,28,2601.06
3254,8,1,1,21079.65
3255,6,12,8,26203.51
3256,12,13,14,75664.96
3257,7,18,19,3915.77
3258,11,23,23,79781.65
3259,6,2,2,27614.26
3260,6,27,24,22222.72
3261,10,23,23,16155.96
3262,11,6,9,23430.67
3263,15,12,8,1356.97
3264,4,13,14,59129.56
3265,9,11,7,6872.56
3266,1,1,1,12344.1
3267,9,22,22,1558.01
3268,1,13,14,49492.87
3269,12,21,30,9670.28
3270,4,25,21,61187.77
3271,6,13,14,34881.13
3272,12,18,19,9470.41
3273,2,10,13,5682.17
3274,15,26,28,1311.2
3275,15,23,23,63379.29
3276,11,21,30,47102.4
3277,8,1,1,13079.83
3278,2,28,25,33333.66
3279,2,8,11,11325.72
3280,10,10,13,1019.2
3281,15,16,17,44001.53
3282,13,7,10,5601.99
3283,13,10,13,8985.07
3284,1,6,9,31420.44
3285,14,26,28,3637.17
3286,7,30,27,67763.78
3287,8,9,12,35851.56
3288,9,26,28,2445.86
3289,7,26,28,92.71
3290,4,7,10,6007.98
3291,14,15,16,282.16
3292,15,28,25,7952.05
3293,3,27,24,14131.13
3294,3,10,13,1358.78
3295,5,2,2,55601.27
3296,14,2,2,34571.87
3297,10,2,5,6141.85
3298,5,25,21,38790.15
3299,6,13,14,77278.11
3300,1,21,30,33338.98
3301,2,27,24,11500.24
3302,11,11,7,31087.09
3303,9,2,2,27716.6
3304,9,3,6,16861.08
3305,9,14,15,71293.88
3306,13,8,11,11198.39
3307,1,24,20,17445.02
3308,6,13,14,71570.17
3309,2,24,20,3034.8
3310,6,9,12,34003.38
3311,7,23,23,47471.92
3312,13,6,9,64719.81
3313,14,29,26,41557.96
3314,14,25,21,52213.11
3315,9,28,25,25464.49
3316,4,30,27,1422.45
3317,10,16,17,33679.24
3318,12,20,29,490.5
3319,14,6,9,47362.65
3320,14,15,16,1124.1
3321,9,11,7,17052.56
3322,1,17,18,11154.92
3323,7,3,6,893.87
3324,9,20,29,1512.27
3325,7,12,8,27752.68
3326,2,12,8,12410.07
3327,4,14,15,82538.59
3328,7,11,7,11465.51
3329,6,14,15,55459.11
3330,9,3,6,15067.8
3331,2,27,24,26758.16
3332,7,3,6,14548.82
3333,12,15,16,3680.46
3334,10,22,22,40808.21
3335,3,17,18,21028.47
3336,3,18,19,4552.2
3337,5,16,17,11259.28
3338,10,18,19,7305.44
3339,10,16,17,31589.99
3340,13,14,15,53387.1
3341,3,1,3,11077.61
3342,8,10,13,2738.97
3343,14,2,2,7809.86
3344,12,6,9,53916.0
3345,6,1,3,26634.0
3346,14,9,12,56119.42
3347,5,8,11,9533.58
3348,12,12,8,23469.48
3349,2,28,25,15609.8
3350,12,15,16,3305.91
3351,4,2,2,38542.76
3352,5,9,12,25201.22
3353,2,25,21,58652.33
3354,3,2,5,4860.99
3355,15,26,28,2272.9
3356,8,24,20,24408.9
3357,6,27,24,11913.77
3358,8,27,24,14771.77
3359,14,29,26,30223.48
3360,5,21,30,40898.02
3361,14,13,14,10096.49
3362,10,2,4,6247.84
3363,10,24,20,13978.05
3364,8,22,22,9254.48
3365,15,11,7,47231.74
3366,8,11,7,10456.46
3367,2,16,17,27871.2
3368,13,14,15,56176.29
3369,9,20,29,4541.64
3370,12,20,29,1833.88
3371,11,14,15,5710.45
3372,4,3,6,27662.45
3373,8,16,17,4227.19
3374,11,1,3,12757.1
3375,6,13,14,46651.84
3376,13,3,6,5144.14
3377,3,1,1,11285.74
3378,7,16,17,5391.53
3379,5,16,17,33831.35
3380,9,20,29,2682.62
3381,8,10,13,8766.58
3382,6,1,1,5016.11
3383,7,17,18,24785.31
3384,15,7,10,7258.83
3385,12,6,9,87070.87
3386,2,16,17,7520.32
3387,8,21,30,67420.72
3388,2,28,25,25818.92
3389,4,11,7,34770.56
3390,6,12,8,14979.89
3391,11,18,19,2168.74
3392,8,24,20,31209.28
3393,7,2,2,60183.58
3394,6,8,11,10482.21
3395,10,21,30,27772.1
3396,15,12,8,1423.19
3397,1,10,13,1005.29
3398,2,7,10,6298.55
3399,3,21,30,30309.41
3400,1,17,18,6283.78
3401,3,10,13,3415.16
3402,1,11,7,7419.47
3403,10,13,14,44618.33
3404,14,8,11,8321.84
3405,7,18,19,5281.6
3406,4,27,24,25581.29
3407,14,10,13,7181.51
3408,10,27,24,26297.71
3409,5,12,8,25197.17
3410,15,20,29,6033.62
3411,11,23,23,53517.27
3412,8,26,28,322.31
3413,5,16,17,31094.74
3414,4,21,30,28105.57
3415,4,1,1,20010.78
3416,1,21,30,55893.22
3417,7,20,29,866.64
3418,13,26,28,3069.17
3419,8,21,30,56947.16
3420,1,2,4,19432.82
3421,1,27,24,11726.8
3422,4,28,25,6875.53
3423,11,7,10,6010.6
3424,11,16,17,17920.6
3425,7,14,15,33119.28
3426,2,22,22,9469.34
3427,7,2,2,20282.81
3428,15,22,22,38098.4
3429,10,15,16,4648.36
3430,7,1,1,8644.83
3431,7,24,20,31142.54
3432,9,1,3,38110.12
3433,15,1,1,5439.51
3434,5,23,23,38015.01
3435,10,22,22,25490.12
3436,15,20,29,5081.64
3437,15,8,11,6083.02
3438,9,2,5,5225.83
3439,2,10,13,3597.68
3440,4,3,6,17061.49
3441,2,26,28,2021.56
3442,15,27,24,12682.78
3443,1,2,5,2974.6
3444,4,11,7,24306.67
3445,6,3,6,38059.02
3446,11,1,3,49957.48
3447,8,20,29,1816.22
3448,14,18,19,10060.82
3449,7,9,12,45568.62
3450,12,8,11,2775.77
3451,8,15,16,2613.69
3452,15,25,21,56796.37
3453,9,10,13,6532.6
3454,7,18,19,1385.12
3455,11,14,15,57728.6
3456,13,2,4,26240.83
3457,6,22,22,18029.09
3458,5,2,4,26268.94
3459,10,11,7,10506.37
3460,12,2,2,71796.22
3461,4,22,22,15301.6
3462,4,2,4,48907.94
3463,15,20,29,742.47
3464,8,14,15,39018.42
3465,8,8,11,10527.69
3466,12,22,22,11638.95
3467,2,15,16,2744.21
3468,14,27,24,6371.94
3469,14,29,26,39028.6
3470,14,18,19,1159.13
3471,6,21,30,68227.95
3472,6,13,14,65733.07
3473,11,3,6,22983.43
3474,10,12,8,4618.11
3475,7,18,19,3710.61
3476,3,14,15,10503.4
3477,1,13,14,34216.93
3478,13,29,26,53507.84
3479,3,7,10,5414.96
3480,8,18,19,5514.82
3481,8,26,28,3154.42
3482,10,12,8,9451.6
3483,6,3,6,23579.21
3484,5,20,29,4379.25
3485,13,12,8,21191.59
3486,10,10,13,1590.83
3487,13,6,9,35906.82
3488,4,26,28,2666.09
3489,2,14,15,29865.13
3490,1,8,11,9223.62
3491,6,1,3,45219.66
3492,14,20,29,3458.2
3493,10,11,7,37910.27
3494,3,29,26,30637.65
3495,5,7,10,3365.26
3496,12,2,2,23846.66
3497,9,29,26,66398.82
3498,4,12,8,18900.64
3499,9,11,7,15804.71
3500,5,24,20,32962.17
3501,9,23,23,57350.45
3502,14,23,23,33149.11
3503,1,15,16,4318.83
3504,2,16,17,9475.1
3505,1,2,2,52982.28
3506,6,6,9,48044.08
3507,12,2,5,8328.45
3508,12,13,14,79565.65
3509,10,30,27,62506.28
3510,3,2,5,4696.94
3511,1,3,6,23446.6
3512,1,9,12,45569.31
3513,7,30,27,25946.57
3514,12,16,17,19880.01
3515,12,16,17,19216.48
3516,3,12,8,6956.5
3517,13,8,11,12461.97
3518,7,23,23,7990.61
3519,13,22,22,35406.49
3520,9,6,9,61667.09
3521,11,1,3,22598.19
3522,2,1,1,19061.38
3523,10,26,28,3305.64
3524,1,23,23,48924.51
3525,8,1,3,51551.52
3526,1,2,5,22756.0
3527,15,2,2,54115.34
3528,4,28,25,13122.06
3529,7,17,18,2318.55
3530,8,16,17,40015.8
3531,1,15,16,3300.38
3532,3,24,20,5913.41
3533,12,27,24,3402.83
3534,8,26,28,2061.83
3535,12,20,29,4499.22
3536,8,9,12,64035.47
3537,5,7,10,7984.72
3538,6,28,25,43874.93
3539,9,18,19,3143.18
3540,12,3,6,39556.83
3541,11,9,12,14508.0
3542,8,30,27,33761.78
3543,5,15,16,3405.02
3544,1,29,26,68588.07
3545,9,24,20,7861.91
3546,10,13,14,45158.19
3547,3,2,4,27105.99
3548,15,11,7,28086.98
3549,6,7,10,4850.9
3550,7,29,26,55409.62
3551,9,20,29,365.98
3552,1,9,12,49547.16
3553,15,23,23,36804.44
3554,1,14,15,64383.48
3555,5,10,13,3600.51
3556,2,15,16,1820.65
3557,8,16,17,45742.67
3558,11,17,18,9848.62
3559,4,17,18,18760.53
3560,3,2,2,10141.74
3561,1,15,16,224.25
3562,3,13,14,1603.96
3563,5,14,15,68497.62
3564,11,22,22,15160.17
3565,8,10,13,8381.84
3566,3,21,30,12324.95
3567,14,6,9,40590.94
3568,8,7,10,4236.51
3569,11,23,23,54853.77
3570,6,8,11,1587.59
3571,8,20,29,3369.99
3572,3,1,3,50246.48
3573,6,1,3,11431.75
3574,10,1,1,3069.7
3575,2,26,28,1053.53
3576,1,17,18,954.21
3577,6,25,21,7481.79
3578,15,2,4,24327.74
3579,3,24,20,21239.99
3580,13,13,14,21331.17
3581,9,7,10,8503.74
3582,15,26,28,1261.33
3583,10,2,4,53271.49
3584,14,29,26,14022.88
3585,7,2,4,34025.27
3586,11,15,16,4376.14
3587,1,12,8,34583.75
3588,15,13,14,48732.49
3589,14,3,6,34838.18
3590,6,11,7,18888.91
3591,15,22,22,5568.95
3592,5,20,29,4924.52
3593,10,1,3,28412.7
3594,5,10,13,753.22
3595,3,1,3,28730.59
3596,1,22,22,19037.09
3597,6,27,24,6099.48
3598,14,2,5,2044.33
3599,15,23,23,6622.97
3600,7,10,13,4203.61
3601,12,24,20,22060.11
3602,11,20,29,3182.62
3603,4,8,11,11452.1
3604,10,25,21,26172.07
3605,11,27,24,16006.03
3606,6,26,28,1143.85
3607,11,20,29,5605.86
3608,4,10,13,3525.03
3609,8,16,17,15683.79
3610,9,29,26,20687.43
3611,9,18,19,4228.85
3612,3,16,17,1210.62
3613,3,2,4,32420.52
3614,9,29,26,13251.43
3615,11,16,17,53886.19
3616,1,26,28,3974.62
3617,10,13,14,8542.75
3618,8,12,8,7193.31
3619,15,23,23,7455.54
3620,8,14,15,70803.87
3621,7,14,15,28374.69
3622,12,27,24,3450.66
3623,8,11,7,28309.41
3624,5,20,29,2480.1
3625,14,2,2,53966.63
3626,6,13,14,14241.41
3627,9,29,26,53859.72
3628,13,14,15,54077.44
3629,1,13,14,56817.33
3630,11,21,30,15893.51
3631,3,6,9,27176.8
3632,2,14,15,40054.06
3633,14,1,3,40865.55
3634,13,15,16,5027.03
3635,5,16,17,14100.3
3636,1,29,26,19857.89
3637,15,1,1,4338.78
3638,1,23,23,48083.99
3639,6,24,20,31900.05
3640,2,30,27,35745.88
3641,7,23,23,51145.18
3642,11,16,17,34840.32
3643,14,8,11,8246.38
3644,2,9,12,19927.61
3645,2,2,5,4206.45
3646,13,21,30,54750.64
3647,3,14,15,27280.9
3648,12,23,23,9530.4
3649,10,15,16,3076.38
3650,6,7,10,8954.94
3651,4,24,20,4216.52
3652,4,21,30,54882.5
3653,11,27,24,6094.93
3654,5,30,27,25951.26
3655,4,21,30,22301.56
3656,8,15,16,4315.68
3657,8,27,24,5625.08
3658,7,1,3,8209.34
3659,9,15,16,558.84
3660,14,1,3,18055.57
3661,8,17,18,3587.04
3662,4,1,3,20713.9
3663,14,16,17,18134.75
3664,1,2,2,50070.31
3665,1,12,8,5329.29
3666,5,30,27,42802.83
3667,14,29,26,31178.2
3668,8,15,16,297.8
3669,14,21,30,24378.88
3670,13,16,17,27534.91
3671,3,10,13,3516.38
3672,15,13,14,10137.98
3673,8,30,27,8447.23
3674,6,8,11,276.05
3675,9,23,23,63829.24
3676,8,20,29,2294.34
3677,1,22,22,25798.17
3678,4,7,10,1911.92
3679,4,1,1,1323.95
3680,7,2,4,49874.81
3681,10,27,24,4179.8
3682,10,16,17,26279.85
3683,13,24,20,5042.89
3684,8,28,25,34364.17
3685,9,26,28,2560.56
3686,15,15,16,5546.94
3687,6,12,8,28431.1
3688,1,7,10,4324.99
3689,7,3,6,4077.28
3690,8,21,30,27942.59
3691,6,13,14,51796.57
3692,14,24,20,36207.12
3693,9,18,19,3132.41
3694,2,24,20,40449.59
3695,7,7,10,230.52
3696,10,7,10,1096.1
3697,3,1,3,49455.43
3698,9,25,21,64016.57
3699,14,3,6,3896.16
3700,11,8,11,449.5
3701,5,2,4,62672.06
3702,5,29,26,36183.48
3703,4,24,20,6997.5
3704,6,8,11,267.12
3705,10,18,19,7868.99
3706,6,2,5,14696.39
3707,10,28,25,26974.43
3708,12,14,15,42571.71
3709,7,14,15,25819.85
3710,4,2,2,36599.21
3711,6,8,11,6749.85
3712,6,16,17,47381.51
3713,7,8,11,10761.9
3714,7,21,30,16604.37
3715,8,21,30,19588.53
3716,12,2,2,19659.81
3717,4,13,14,39549.11
3718,10,22,22,893.19
3719,3,18,19,6297.42
3720,9,16,17,14780.21
3721,11,18,19,10525.31
3722,15,8,11,11501.52
3723,15,14,15,14120.59
3724,13,10,13,3406.61
3725,7,28,25,26285.41
3726,9,23,23,55748.5
3727,3,23,23,55681.95
3728,10,7,10,6289.0
3729,7,3,6,10471.83
3730,3,15,16,4391.74
3731,3,16,17,24721.0
3732,12,17,18,5323.54
3733,6,9,12,49536.14
3734,14,25,21,61413.29
3735,12,21,30,56540.36
3736,1,11,7,2745.04
3737,5,2,2,27456.65
3738,14,25,21,10238.44
3739,2,2,2,35154.54
3740,4,2,2,9107.41
3741,8,14,15,33521.77
3742,7,24,20,1437.92
3743,6,8,11,10647.4
3744,5,26,28,2331.09
3745,7,24,20,17270.83
3746,14,24,20,10939.65
3747,11,27,24,23657.65
3748,6,12,8,1390.65
3749,6,20,29,6193.4
3750,13,28,25,40745.83
3751,15,2,5,10424.54
3752,7,18,19,2480.12
3753,7,13,14,35597.03
3754,3,15,16,3501.16
3755,1,8,11,240.43
3756,9,15,16,3731.03
3757,12,3,6,11553.63
3758,10,16,17,5626.93
3759,3,29,26,32283.62
3760,1,2,5,2513.41
3761,6,28,25,31344.93
3762,12,6,9,16744.91
3763,1,27,24,25149.81
3764,12,28,25,10007.78
3765,10,1,3,29096.76
3766,14,9,12,58533.9
3767,13,28,25,40250.04
3768,1,3,6,21782.84
3769,7,10,13,7519.12
3770,5,3,6,22507.27
3771,14,2,4,55074.97
3772,5,3,6,27639.08
3773,8,13,14,34786.48
3774,14,13,14,62790.18
3775,2,10,13,705.05
3776,1,22,22,12170.13
3777,6,28,25,3400.16
3778,13,2,5,17734.28
3779,2,21,30,41954.0
3780,3,2,2,1552.89
3781,2,15,16,3224.25
3782,15,27,24,10216.42
3783,1,20,29,3855.98
3784,14,23,23,20684.81
3785,2,2,5,13183.44
3786,7,16,17,17397.04
3787,12,22,22,22790.58
3788,10,2,4,18468.8
3789,15,7,10,6383.71
3790,15,30,27,35906.42
3791,6,21,30,65438.78
3792,13,1,3,4419.05
3793,10,30,27,10022.54
3794,11,16,17,43177.62
3795,7,18,19,11664.44
3796,12,13,14,71943.09
3797,3,14,15,68436.0
3798,5,22,22,36102.25
3799,3,24,20,34086.32
3800,3,1,3,27800.14
3801,15,14,15,83887.41
3802,1,13,14,51954.9
3803,6,2,2,34518.95
3804,12,17,18,8240.69
3805,3,22,22,36302.42
3806,6,18,19,5218.16
3807,14,22,22,21158.7
3808,4,3,6,32626.55
3809,15,9,12,40333.49
3810,9,13,14,56991.71
3811,3,28,25,40768.77
3812,13,15,16,4701.18
3813,8,2,5,13592.47
3814,13,22,22,15971.92
3815,1,1,3,12794.35
3816,6,16,17,28348.36
3817,13,26,28,3219.02
3818,7,24,20,3336.56
3819,14,9,12,18702.54
3820,4,13,14,13480.24
3821,8,2,5,22379.89
3822,3,2,2,26697.48
3823,15,9,12,39901.16
3824,2,25,21,13686.91
3825,11,2,2,20755.79
3826,7,17,18,22857.88
3827,11,1,1,11731.26
3828,8,22,22,5615.46
3829,6,7,10,10062.52
3830,1,8,11,11547.43
3831,2,14,15,74242.69
3832,14,2,2,16166.29
3833,15,1,1,11188.7
3834,14,23,23,1509.25
3835,10,9,12,2309.27
3836,4,30,27,59536.88
3837,3,6,9,84137.53
3838,10,29,26,39637.11
3839,3,27,24,6891.0
3840,11,26,28,77.07
3841,8,22,22,15274.27
3842,3,15,16,2419.57
3843,5,20,29,113.65
3844,13,14,15,53235.77
3845,12,29,26,30087.43
3846,3,23,23,37738.48
3847,8,23,23,51555.27
3848,13,8,11,11098.02
3849,8,3,6,17539.36
3850,8,12,8,33687.0
3851,15,6,9,42322.96
3852,2,22,22,10112.35
3853,1,8,11,10822.95
3854,5,30,27,44003.81
3855,13,28,25,30736.14
3856,8,21,30,28427.03
3857,4,29,26,21613.04
3858,12,26,28,80.79
3859,12,29,26,42693.43
3860,5,11,7,6298.56
3861,7,12,8,5062.26
3862,1,7,10,6039.27
3863,2,1,1,3688.97
3864,14,16,17,47865.99
3865,4,7,10,8360.37
3866,10,10,13,4872.09
3867,5,14,15,42427.43
3868,2,28,25,13792.04
3869,5,15,16,5117.75
3870,11,15,16,1272.4
3871,10,14,15,48121.58
3872,4,14,15,5586.27
3873,12,23,23,36190.21
3874,1,1,3,12165.58
3875,11,2,5,17288.58
3876,7,29,26,5539.25
3877,3,17,18,12294.63
3878,14,1,1,7527.74
3879,14,2,5,13237.04
3880,13,2,2,25528.41
3881,15,2,4,40761.0
3882,7,29,26,60623.12
3883,4,18,19,6745.03
3884,9,16,17,32053.68
3885,15,9,12,57973.71
3886,5,21,30,25472.79
3887,6,21,30,63059.75
3888,9,17,18,23167.36
3889,8,6,9,7857.29
3890,5,22,22,16373.19
3891,9,18,19,7763.45
3892,15,13,14,66596.91
3893,9,6,9,36990.35
3894,10,12,8,11720.85
3895,12,3,6,24774.36
3896,2,7,10,1009.55
3897,1,30,27,19917.15
3898,3,11,7,11376.77
3899,9,3,6,25474.31
3900,1,10,13,5243.38
3901,15,7,10,6639.39
3902,13,21,30,23309.39
3903,6,22,22,41176.06
3904,2,3,6,4298.9
3905,12,9,12,58252.38
3906,14,9,12,36070.73
3907,5,23,23,33767.33
3908,4,23,23,54150.35
3909,3,10,13,3009.2
3910,9,24,20,21728.7
3911,9,3,6,22471.56
3912,11,26,28,4006.99
3913,10,24,20,30052.39
3914,2,1,3,42972.47
3915,5,18,19,4597.7
3916,2,24,20,26513.19
3917,2,15,16,4497.06
3918,5,1,1,13865.32
3919,14,23,23,24055.25
3920,8,22,22,6271.81
3921,11,20,29,3436.7
3922,6,8,11,3123.48
3923,7,14,15,61470.84
3924,6,26,28,2584.01
3925,2,30,27,2598.34
3926,5,6,9,64986.52
3927,2,9,12,54460.78
3928,3,1,3,16010.22
3929,13,18,19,4425.74
3930,1,9,12,29312.24
3931,6,9,12,53604.84
3932,2,30,27,4154.86
3933,7,15,16,4644.53
3934,14,2,2,8454.38
3935,13,18,19,13241.34
3936,1,1,1,10529.93
3937,9,7,10,2619.22
3938,13,14,15,85216.17
3939,2,2,5,26277.32
3940,11,3,6,40540.35
3941,8,23,23,47037.39
3942,13,2,2,50338.28
3943,12,10,13,3418.59
3944,11,20,29,5343.83
3945,4,14,15,44185.02
3946,13,20,29,4400.35
3947,9,21,30,47953.17
3948,14,22,22,9503.57
3949,8,23,23,21580.54
3950,4,1,1,18689.49
3951,10,1,3,41975.2
3952,14,2,5,18131.43
3953,13,23,23,27059.39
3954,12,2,2,70403.92
3955,6,2,2,45065.23
3956,2,17,18,17041.74
3957,12,10,13,5627.82
3958,7,9,12,16630.83
3959,12,8,11,9826.26
3960,4,18,19,8276.63
3961,5,21,30,17846.13
3962,15,21,30,20859.12
3963,7,18,19,4691.75
3964,5,26,28,3943.53
3965,12,6,9,46769.03
3966,4,16,17,41175.54
3967,15,14,15,43765.42
3968,12,3,6,21876.57
3969,13,1,1,22347.7
3970,1,3,6,8633.94
3971,5,3,6,15411.71
3972,8,29,26,8100.62
3973,8,30,27,14135.46
3974,3,20,29,4767.23
3975,2,16,17,19300.67
3976,11,13,14,32069.34
3977,2,17,18,1549.44
3978,14,2,2,22323.49
3979,9,23,23,58264.49
3980,9,2,4,8086.46
3981,8,30,27,3421.47
3982,12,20,29,5992.08
3983,10,12,8,18257.26
3984,14,26,28,1486.13
3985,4,26,28,2469.26
3986,13,26,28,1569.58
3987,1,28,25,27349.42
3988,5,7,10,4868.49
3989,14,15,16,106.26
3990,14,9,12,54548.32
3991,12,14,15,8942.78
3992,2,26,28,3413.86
3993,15,15,16,1553.92
3994,15,21,30,1275.15
3995,7,9,12,47180.11
3996,6,13,14,34582.72
3997,1,1,1,14889.69
3998,6,8,11,10055.82
3999,6,7,10,478.59
4000,10,1,1,5930.74
